Mp;Locatie;Code watertype;Naam watertype;Krw_Code;Krw_Naam;X-coor;Y-coor;Datum;Tijd;Code methode;Naam methode;Eenheid methode;Taxonnaam;Waarde
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Procladius;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Prodiamesa olivacea;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Psammoryctides barbatus;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Psectrotanypus varius;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Stagnicola;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Stylaria lacustris;9
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tipula;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tubifex tubifex;3
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;18/05/2004;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tubificidae;55
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ablabesmyia longistyla;6
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Arrenurus crassicaudatus;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Asellus aquaticus;8
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Bithynia leachi;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Bithynia tentaculata;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ceratopogonidae;4
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus;6
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cloeon dipterum;3
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Coenagrionidae;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Crangonyx pseudogracilis;10
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus sylvestris;23
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cryptochironomus;6
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dicrotendipes notatus;11
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dryops;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella octoculata;5
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glossiphonia complanata;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gyraulus albus;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Helobdella stagnalis;31
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Hemiclepsis marginata;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ischnura;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnephilus lunatus;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnodrilus claparedianus;5
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnodrilus hoffmeisteri;9
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Lumbriculidae;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Macropelopia;6
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Micropsectra atrofasciata;11
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Mideopsis orbicularis;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ophidonais serpentina;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Paratendipes albimanus;372
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Phaenopsectra;23
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Pionidae;4
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Pisidium subtruncatum;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum albicorne;11
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum nubeculosum;73
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Proasellus coxalis;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Procladius;6
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Prodiamesa olivacea;6
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Psammoryctides barbatus;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Psectrocladius gr sordidellus;6
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Psectrotanypus varius;11
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara distincta;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara falleni;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara falleni/longipalis/distincta;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara striata;4
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tubifex tubifex;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tubificidae;208
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/04/2005;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Valvata piscinalis;4
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Asellus;11
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Calopteryx splendens;3
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus acutiventris;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cladotanytarsus mancus;3
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Coenagrionidae;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dero digitata;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dicrotendipes nervosus;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Erpobdella octoculata;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gerris;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glyptotendipes;15
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glyptotendipes pallens;41
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glyptotendipes paripes;4
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Helobdella stagnalis;27
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ischnura;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnesia;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnodrilus hoffmeisteri;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Neumania;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Notonecta glauca glauca;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Physella acuta;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;11/09/2006;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Piscicolidae;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Alboglossiphonia heteroclita;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anabolia nervosa;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anisoptera;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Anisus leucostoma;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Asellus aquaticus;6
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Aulodrilus;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ceratopogonidae;8
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus;34.71
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus plumosus agg.;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus riparius agg.;13.35
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus bicinctus;10.68
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus sylvestris;13.35
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus sylvestris gr.;69.42
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cryptochironomus defectus;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dicrotendipes nervosus;16.02
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dicrotendipes notatus;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Gerris;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glyptotendipes gr pallens;5.34
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Glyptotendipes paripes;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Haliplus heydeni;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ischnura elegans;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Lestes;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnodrilus claparedianus;3
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Limnodrilus hoffmeisteri;24
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Micropsectra atrofasciata;72.09
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Microtendipes chloris gr.;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Nais elinguis;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Nepa cinerea;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Ophidonais serpentina;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Paracladopelma laminata agg;18.69
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Paratanytarsus dissimilis agg;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Phaenopsectra;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Podura aquatica;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum cultellatum;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Polypedilum nubeculosum;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Procladius;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Psectrotanypus varius;2.67
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Sigara striata;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tipula;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;01/05/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Tubificidae;40
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Asellus aquaticus;20
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Aulodrilus;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Chironomus;2.66
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cloeon dipterum;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Crangonyx pseudogracilis;1
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus bicinctus;5.33
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus sylvestris;5.33
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Cricotopus sylvestris gr.;53.33
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dero digitata;2
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dicrotendipes nervosus;40
WBD-210012;Bovenmark BOV8;STR;Stromend water;R05;Langzaam stromende middenloop/benedenloo;112960;390950;25/09/2007;     ;MFAU1;Fauna - alle habitats - standaardnet;aantal/5m;Dicrotendipes notatus;10.66
